video_id,title,description,channel_id,category_id,language,channel,published_at,duration,views,likes,comments,Engagement total,Taux d'engagement (%),duration_td,Durée (s)
YoMF4Ab82yE,Notre Vie à Deux (2025) Love Court Métrage,"** Please Subscribe for more content! ** STAY FOCUS

Dernière Réalisation - https://youtu.be/cTZ6TdSgiFI?si=Jqgd7ClS1EMsbsJs
OneFocusMerch - https://www.instagram.com/onefocusmerch/?hl=fr

""Notre Vie a Deux"" (Written & Directed by Christan Toko) Raconte l'histoire de Jason (Tyler), jeune créateur qui a du mal a se lancer. Il va faire la rencontre de Kisha (Luniss) jeune femme ambitieuse qui viens de s'installer à Paris. Alors que Kisha le pousse à se lancer ils vont se rapprocher petit à petit. 
Mais est-ce que tout va changer quand Jason apprendras qui elle est vraiment ?

Production, réalisation : 
One Focus - https://www.instagram.com/onefocusofficial/?hl=fr
Christian Toko - https://www.instagram.com/christiantoko.10/?hl=fr

Équipe One Focus :

Christian Toko - https://www.instagram.com/christiantoko.10/?hl=fr
Alex Fanlé - https://www.instagram.com/alex_fanle/?hl=fr
Juliana -  https://www.instagram.com/juuliianaa__/?hl=fr
Cherine - https://www.instagram.com/cheaksl/?hl=fr


Directeur de la photographie : Nicolas Davis - https://www.instagram.com/nicolas_dvs/?hl=fr
Ass. Cam : Donna So -  https://www.instagram.com/donnaso/?hl=fr
Ingénieur Son : Pierre Carlier - https://www.instagram.com/lemicrofilme/?hl=fr

Montage : Maspimby Rudy - https://www.instagram.com/202_lil_brrr/?hl=fr
Mastering, Colorimetrie, Étalonnage : Quentin Merieux
Beatmaker : Ducops - https://www.instagram.com/ducopsbeatz/?hl=fr

MUA : Diangou Soukouna - (_its.dee)
Hairstylist : Pénélope Prulhiere - https://www.instagram.com/penesublime/?hl=fr 


ACTEURS  : 

Jason : Tyler https://www.instagram.com/tyler.grt/?hl=fr
Kisha : Luniss Tizio https://www.instagram.com/lns.tzo/?hl=fr
Jana : Kamunga Rhema - https://www.instagram.com/rheemakmg/?hl=fr
Brandon : Amadou Doudou Thioune - https://www.instagram.com/doudou75__/?hl=fr
Medhi : Anisse Chohri - https://www.instagram.com/nessky_78/?hl=fr
Rachel : Sia Traore - https://www.instagram.com/siaatraa/?hl=fr
Cloe : Soraya Remili - https://www.instagram.com/sorrrayaa/?hl=fr
Maessa : Sarah Imamali - https://www.instagram.com/saahhh.i17/?hl=fr
RKZ : Yaël Gueret - https://www.instagram.com/yaksit2o/?hl=fr
Prescilla : Adeline Gantel - https://www.instagram.com/kalyne_official/?hl=fr

Elisa Bourreau - https://www.instagram.com/ellxsx__/?hl=fr
Stella Fontes - https://www.instagram.com/222onyxmoon/?hl=fr
Alex Fanlé - https://www.instagram.com/alex_fanle/?hl=fr
Nganga Lou - https://www.instagram.com/l.db75/?hl=fr
Léa Houari (lea_hri)
Cloe Fagot - https://www.instagram.com/c.fgtt/?hl=fr




Brothers Factory Stains - https://www.instagram.com/brothers.factorys93/?hl=fr
Roar Buger Clichy - https://www.instagram.com/roar_burger_/?hl=fr
Shooting Rétro Ivry - https://www.instagram.com/shooting.retro/?hl=fr
Salle de sport Stains -  https://www.instagram.com/onairfitness_stains/?hl=fr",UC8MGk81OsTZdHBqF4pbZjFg,22,en,One Focus Entertainment,2025-05-11T18:33:21Z,PT43M39S,343414,14449,463,14912,4.3422807456888775,0 days 00:43:39,2619
owxU85oDpz4,Ils aiment trop faire le malin🤣 #drole #waynestv #sketch #rire #divertissement,,UCqr7TAEMP5A7xdiDaQEzQUQ,24,en,Aria263,2025-09-18T14:13:00Z,PT1M,33734,934,6,940,2.7865061955297326,0 days 00:01:00,60
u2AAuZJ2MK0,Marie et momo  épisode 1 disponible drame#abonnetoi #couple # cinéma  #divertissement #love #music,,UCOX4_zlPqzus8PxLRwFh7RA,22,fr,AsB tv,2025-09-17T18:00:17Z,PT56S,130468,4182,25,4207,3.2245454824171444,0 days 00:00:56,56
-GYvFbv9sKU,prank cake 🍰🤣🤣 #shorts #pourtoi #cake #pets #foryou #humour #divertissement #drole #sketch #english,,UCKqSRSCG78IlrWAeED4dnBA,27,en,Nexus_gaming,2025-11-27T08:47:37Z,PT1M8S,25588,726,13,739,2.8880725340003126,0 days 00:01:08,68
L7RxK70EC8I,Nouveau personnage « FÉTICHE » meilleur ami de Maurice #drole #waynestv #sketch #divertissement,,UCzv7-Orm_dc3ltObSm1RIHA,22,en,Courtney,2025-07-16T15:57:49Z,PT56S,170954,2889,8,2897,1.6946079062203867,0 days 00:00:56,56
oqqQsRO2Trc,Same Colour Food Challenge With Sister 😱😂| Same Colour Street Food Challenge #shorts #ashortaday,,UCFGmq0R3Hqdg9gKeljTb1PQ,24,hi,RIYA DEVANSHI,2026-01-15T06:37:38Z,PT59S,338922,20961,186,21147,6.239488731920619,0 days 00:00:59,59
fityuzkBfv8,Tu loues ton âme à TikTok en échange de divertissement…,#biohacking #dopamine #tiktok #business,UC3ZKmf1EfK3QoUvQeDvKhSw,27,fr,Téodor Ivanov,2026-01-22T15:01:15Z,PT27S,105,1,0,1,0.9523809523809524,0 days 00:00:27,27
Nj8W0dJlPe4,Blague drôle 😁 #riresassurés  #blague  #humouràgogo  #blaguedrole  #divertissement  #rireensemble 😂,"Blague drôle 😁 La fin 🤣 #blague  #humourofficial à gogo #blaguedrole  #riresassurés  #divertissement  😂


Salut tout le monde ! 
C’est Ca peut servir, de retour pour une nouvelle vague de rires et de bonne humeur ! 🎉 
Aujourd’hui, on va encore une fois plonger dans l’univers des blagues et de l’humour, parce qu’on sait tous que le rire, c’est la meilleure vitamine pour booster nos journées ! 😄💥

Les blagues, c’est comme des rayons de soleil qui illuminent nos moments. Alors, lâchez vos meilleures blagues dans les commentaires et transformons cet espace en une zone 100% éclats de rire ! 💬😂

Sur cette chaîne, on croit au pouvoir du rire pour nous rendre heureux. Que vous soyez fans de jeux de mots, d’humour absurde, ou de blagues légendaires, ici c’est votre coin de bonheur garanti ! 🚀😂

Si vous êtes prêts à embarquer pour une nouvelle aventure pleine de rires, pensez à liker cette vidéo, à vous abonner et à partager ce bonheur avec tout le monde ! 👍🔔

Mission du jour : Déchaînez vos talents d’humoristes dans les commentaires ! Faites rire la communauté avec vos blagues les plus folles ! Ensemble, on va créer l’ambiance la plus hilarante de YouTube ! 😄🎊

Merci d’être là et de faire partie de cette aventure pleine de rires. On se retrouve très vite pour encore plus de moments hilarants et de fun ! 🤗 #riresansfin  #humouretrires  #youtuberire 

Ensemble, continuons à faire de cette communauté une oasis de bonne humeur ! 🚀🤗 #rireenforce #humours 
blague drôle courte pour remonter le moral une blague drole rire c'est la meilleur blague courte en 2024 nouvel blague drôle blague drôle courte a ne pas manqué #riresansmodération  #humourinfini   
#rirecestlavie  #humouràgogo àgogo #blague  #drole  #humour  😂 Rire Garantis #divertissement  #youtubelaughs  #blague2024  #drôle  #humour2024  #humourenabondance  #rireenforce   #humourillimité é #rireencascade  #HumourAssuré #sketch  #rireensemble  #humoursanslimite  #funny  #laugh  #rires  

Ta blague était excellente, elle a fait ma journée ! 😄🤣 
Merci pour ton humour qui illumine chaque instant. 💖🌻

#humourtoujours  #riresansréserve  #riresassurés és #rireencascade   #humourfestif  #humourforever  #humourenfolie  #rirecestlavie",UCmt0UrD5G9Hcuy1LDdIyKJg,1,fr,Ca peut servir,2024-10-04T14:40:35Z,PT1M,14624,581,13,594,4.061816192560174,0 days 00:01:00,60
6YLSu3x98Zs,Red Vs Blue Challenge 🥰 #sonehavlogs #challenge #ytshorts,,UC-Ww22uXUrokkwKd0UUJcrw,24,hi,Soneha Sisters,2026-01-11T07:38:49Z,PT37S,240248,7216,126,7342,3.0560087909160534,0 days 00:00:37,37
_OBx60tJSGs,Me vs Grandma Cooking Challenge | Creative Food Hacks by Multi DO Challenge,"It's time for a new culinary battle! Start our interesting challenge!

Be sure to share it with your friends! And don’t forget to subscribe to our YouTube page, Multi DO Challenge for more awesome videos like this one! 


#MultiDO #FoodChallenge #Challenge",UCKZTeZmkmdhEldL1oBMu6LA,22,en,Multi DO Challenge,2025-12-12T12:12:00Z,PT11M47S,951498,2713,78,2791,0.2933269434092347,0 days 00:11:47,707
0JZOkhkvuB0,Camouflage Hide & Seek Challenge,,UCseLoxQAxjLbVha3IaQOjOA,22,hi,A1 ADVENTURE,2025-12-27T11:39:01Z,PT26M38S,2477115,59995,3177,63172,2.55022475742951,0 days 00:26:38,1598
cs4tA_XRJ-Q,Başımdan aşağı bir şeyler dökme challenge’ı yapıyorum,,UChZfb8uiHgo4d3S9TojOMZw,22,tr,Feykmio,2026-01-12T15:04:33Z,PT13S,398632,964,131,1095,0.2746894378775412,0 days 00:00:13,13
fJwV2ceQzXQ,En tant que spectateur je me suis régalé🤣🤣🤣 #divertissement #affaire #kms #affaire #hatice #hmi,,UCluW49NWkklUPerjIlPyRpg,22,fr,Global TV 🎬🍿,2025-11-09T09:36:25Z,PT18S,9631,352,10,362,3.7586958778943,0 days 00:00:18,18
jhktC4zXbSo,Quand le hasard s'acharne sur toi 🥲🥲 #film #cinéphiles #divertissement #foryou #humour #series,Quand le hasard s'acharne sur toi 🥲🥲 #film #cinéphiles #divertissement #foryou #humour #series,UCeprjywlReZqgpwYBYRQURQ,1,fr,LÉA RACONTE,2024-10-20T06:41:55Z,PT1M,127698,12538,28,12566,9.840404704850506,0 days 00:01:00,60
rq6jk6wdcj0,Blague drôle 😁 #riresassurés  #blague  #humouràgogo  #blaguedrole   #divertissement  #rireensemble 😂,"Blague drôle 😁Rires Garantis #blague #humouràgogo #blaguedrole  #divertissement #riresassurés 🤣


Salut les amis !💖💫
je vous vous accueille pour un autre rendez-vous avec le rire sur cette chaîne où l'humour est à l'honneur ! 🌟 Aujourd'hui, on plonge à nouveau dans l'univers magique des blagues et des éclats de rire, car quoi de mieux que de partager un bon moment de rigolade ensemble ?  Encore une fois dans l'univers des blagues et de l'humour, parce qu'on sait tous que le rire est la clé pour transformer une journée ordinaire en une journée extraordinaire ! 😄🎉

Les blagues sont comme des petits trésors qui égayent notre journée. Alors, n'hésitez pas à partager vos blagues préférées dans les commentaires. Ensemble, créons une véritable fête du rire ! 💬😆

Sur cette chaîne, on croit fermement que le rire est le meilleur remède contre la morosité. Que vous aimiez les jeux de mots, les histoires drôles, blogues courte, ou les sketches comiques, vous trouverez forcément votre bonheur ici. 🚀😂

Alors, si vous êtes prêts à embarquer pour un voyage plein de bonne humeur, cliquez sur le pouce bleu, abonnez vous pour ne rien manquer des prochains épisodes hilarants, et partagez cette vidéo avec vos amis pour leur donner le sourire ! 👍🔔

Mission spéciale du jour : envoyez moi vos blagues les plus drôles dans les commentaires et ensemble, faisons de cette section un lieu où le rire est contagieux ! 😄

Merci d'être là, merci de faire partie de cette communauté où le rire est roi. Restez connectés pour plus de rires, de blagues et de moments de bonne humeur ! 🎊🤗 #rireensemble  #humourdujour  

Merci d'être là, merci de contribuer à cette ambiance positive. Restez connectés pour encore plus de rires, de blagues et de moments hilarants. Ensemble, continuons à faire de cette communauté une oasis de bonne humeur ! 🚀🤗 #rireenforce   #humours     
blague drôle courte pour remonter le moral une blague drole rire c'est la meilleur blague courte en 2024 nouvel blague drôle blague drôle courte a ne pas manqué #riresansmodération  #humourinfini     
#rirecestlavie   #humouràgogo  #blague  #drole  #humour  😂 Rire Garantis #divertissement  #youtubelaughs  #blague2024  #drôle   #humour2024  #rires  #humourenabondance   #rireenforce   #humourillimité é #rireencascade  #humourclub  

Merci pour cette blague, elle était super amusante ! 😄🤣 
Je suis profondément reconnaissant de t'avoir ici. 💖
Ta présence est vraiment précieuse pour moi. 💖

#humourtoujours  #riresansréserve  #riresassurés  #rireencascade   #humourfestif  #humourforever  #humourenfolie  #rirecestlavie 


Dance of the Sugar Plum Fairies de Kevin MacLeod fait l'objet d'une licence Creative Commons Attribution 4.0. https://creativecommons.org/licenses/by/4.0/

Source : http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100270

Artiste : http://incompetech.com/",UCmt0UrD5G9Hcuy1LDdIyKJg,1,fr,Ca peut servir,2024-08-13T12:31:02Z,PT38S,5100,230,19,249,4.88235294117647,0 days 00:00:38,38
M8EeCD3XSRw,Je double #hinata #naruto #doublage #divertissement #anime,,UCjxtRfU8XWnB3gT5kzH4k9w,22,fr,DoublElise,2025-08-27T11:45:11Z,PT1M52S,935,39,4,43,4.598930481283422,0 days 00:01:52,112
CVEX3LJ3i-s,LE POISSON SUR LE JETSKI ! 😂 #youtubefrance #youtubeshorts #drole #vladcka #divertissement,,UC2gIM--t4xItY4o1hTSW9pw,24,fr,Vlad',2025-11-12T07:17:58Z,PT18S,6631,262,6,268,4.0416226813451965,0 days 00:00:18,18
viQJuPx7pXg,KIÉMITO aka L'imposteur Hardcore - Partie 1 (Eric et Ramzy invitent Michou ),"Un immense merci à toi @Michou ! Merci pour ton courage, ta bonne énergie ainsi que pour ton futur cancel avec nous 💝
Et bienvenue à tout le monde sur notre chaîne flambant neuve… même si en vrai, elle existe depuis 2006 techniquement… bref… bonne vidéo !

Réalisateur : Gil Levasseur https://www.instagram.com/gillevasseur/
Écriture : Éric Judor - Gil Levasseur 
Productrice Exécutive : Charlotte Bouchard https://www.instagram.com/charlottebouchard/
Programmation : Charlotte Bouchard - Gil Levasseur
Chef opérateur : Théo Fauger 
Cadreurs : Victor Cesca - Théo Fauger - Théo Boyer
Ingénieur du son : Pierre Mangenot
Cheffe Maquilleuse : Marine Oketokoun
Stagiaire image : Lara Sattler
Régisseur adjoint : Rémi Lefebvre - Franck Ernewein
Chef Monteur : Amaury Roméro-Roméro
Monteur : Amaury Roméro-Roméro - Antoine Floch
Étalonneur : Kantik Studio
Monteur son : Lucas Boudergui
Miniature : Charlotte Bouchard

Musique de fin : One Night by Aleqs Notal https://www.instagram.com/aleqsnotal/
Certaines séquences de la vidéo ont été générées  par intelligence artificielle.

Merci aux :
« Renois » 
Issa : Rapon Dehbi : https://www.instagram.com/i2s.xv
Ismael / Tiger Stell : https://www.youtube.com/@tigerstellvevo7622
Yubai Zhang : https://www.facebook.com/share/1BeCTgAMRT/

« Témoins d’OVNI »
Jack Krine
Rafael Barquero : https://www.instagram.com/rafael_brq
Léa Somosierra :  https://www.instagram.com/leasmsr

« Aveugles »
Philippe Poitou : https://www.lesauxiliairesdesaveugles.asso.fr/
Madeleine :  https://on.soundcloud.com/aLsxWJLiOL9qGTa4y3 
Anissa Tabahriti : https://www.voirensemble.asso.fr

« Franc-Maçons » 
Ahsen Sadoune : https://vm.tiktok.com/ZNdGgqQ9u/ 
Thomas Lefrançois : https://www.instagram.com/tommylef
Lenny Baptiste : https://www.instagram.com/lenny_7702

Production Exécutive : CHABOU CHABOU  https://www.instagram.com/chabouchaboustudio/

Les propositions de partenariats et collaborations sont à envoyer à  site@ericetramzy.com
© 2025 - 4 MECS EN BASKETS et 4 MECS À LUNETTES",UCKjj2xrGwqnFqVfTXI1t2jA,23,fr,Eric & Ramzy,2025-10-03T16:00:53Z,PT39M1S,6738440,349287,6390,355677,5.278328515205299,0 days 00:39:01,2341
EqG9pANwwBQ,Oui j'ai poncé le jeu #divertissement #gaming #gettingoverit #facts #funfacts,"Chaque informations présentes dans les shorts de type
fun fact ont été vérifié notamment avec des sources fiables, afin de ne pas propager de fausses informations.

Si je me suis trompé sur certains sujets, n'hésitez surtout pas à me le faire savoir en commentaire, afin d'éviter des erreurs dans le futur.

Musique : Dark Console - Autohacker",UC2ldX_3hagagy1gtuJdJgfw,24,fr,Darwin,2025-07-30T09:15:01Z,PT13S,113712,2575,12,2587,2.2750457295624034,0 days 00:00:13,13
eTqTBKNrO9E,Faut venir te chercher au premier date ? #microtrottoir #slxtonio #divertissement,,UCTM6xapKexG1s7YpacJjCWQ,24,fr,SLx tonio,2025-06-16T17:16:52Z,PT1M18S,6534,0,0,0,0.0,0 days 00:01:18,78
c1j0oUYfSII,"35H DANS LE PIRE COMMISSARIAT (ft. Michou, Byilhan, Flamby & Nico)","Merci à Hellowork de m’avoir accompagné sur cette vidéo. 
Pour découvrir les offres pour les jobs d’ete : https://www.hellowork.com/fr-fr/?utm_source=youtube&utm_medium=influence&utm_campaign=raska&utm_content=url
Pour télécharger l’app : https://hellowork.onelink.me/7KUl/9os6xi33

Avec @nicotine84, @Michou, @Flamby & @byilhan nous allons passer une semaine dans le pire commissariat des états-unis, notre objectif : prendre la place du chef ! 

🔗 MES RÉSEAUX SOCIAUX : 
Instagram :  https://www.instagram.com/raska
Viens me suivre sur Twitch : https://urlz.fr/tfFD

📮 Mail (collaboration,...) : raska@oba-oba.fr

📚 CHAPITRES :
00:00 District Dick River City
01:36 LUNDI
20:17 MARDI
26:53 MERCREDI 
49:22 JEUDI 
01:00:27 VENDREDI

➖
Production BLYP & GREEN NEVES
Monteur : Tom Novo
Graphiste : Kerwann 
3D artist : EFEVFX
Motion : Majin
Directeur Artistique : Raska
Producteur : Rayan Paps
Chargée de prod : Carla Leprou Blanchard 
Regisseur G : Romane Terry 
Regisseur : Hugo Cudot 
Ass Réal : Étienne Lefebvre 
DOP : Augustin Tarrou
OPV 1 : Jordy Diacar
OPV 2 : Baptiste Guillmard
Cheffe d’équipement : Chloé Pacot
Technicien vidéo : Yoann Chapron
Chef électricien : Robyn Dupuis Dasilva
Electro  : Julien Laurent 
Electro : Louisiane Amouretti
Chef OPS : Lucas Manivel
Ass Son : Manon Vaux 
Costumiere : Andrea Djidjirian
Cheffe déco : Alannah Carrot 
Ass Déco : Ines Meddar
Photographe : Lebonjour 
Miniature : Megani

Comédiens : 
Commissaire : Matthias Van Khache (https://www.instagram.com/matthias_van_khache?igsh=OW8yOWJkMTMybHNw)
Victime salle d’interrogatoire : Nell Widmer 
Petite fille : Charlie Van Khache 

Figurants & Policiers :
Samantha Didier 
Cémil Yaramis 
Thierry Lemoine 
Roseline Yang 
Bastien Leblanc 
Nico Max Tedeschi
Jean Louis Morel 

Merci à Planipress, NFI, GITC & Clap Automobiles !",UCf55m8QxatTkcyeyC7dZteQ,24,fr,RASKA,2025-06-07T09:00:48Z,PT1H8M53S,3265221,129508,1555,131063,4.013909012590572,0 days 01:08:53,4133
SkbUYTSWu80,Green colour jelly poring challenge super best jelly amazing jelly game wow three part 53323#shorts,,UCmiiQrtnsuRbSPdhgaenzyQ,24,en,Anamika challenge show,2025-10-28T07:45:43Z,PT34S,32942077,148665,116,148781,0.4516442603178907,0 days 00:00:34,34
_hiDwKTd9Q0,KEVKO DEVIENT LE ROI DU DIVERTISSEMENT,,UCuu5eiht-8Ivy1M2nHMzubg,22,fr,Fandekevkoclip,2026-01-21T12:33:19Z,PT1M11S,1094,30,0,30,2.742230347349177,0 days 00:01:11,71
3DDOQC9GU6o,Zootopia 2 zoo music video🤔 knee challenge magic 🪄#shortsfeed #shorts #zootopia2 #challenge,,UCoXopmAbA-BsmRwsuPg9EYA,22,en,MAGIC BOY BGS,2026-01-15T05:16:47Z,PT24S,29677,369,3,372,1.2534959733126663,0 days 00:00:24,24
R5tACYm73nQ,chocolate lollipop funny challenge #shorts,chocolate lollipop funny challenge #shorts#funny #magic #comedy #chocolate #lollipop #challenge,UCnRffLxYf76cj6CWZNwpZSw,22,hi,M tv Muskan ,2026-01-22T07:40:00Z,PT34S,1340,10,0,10,0.7462686567164178,0 days 00:00:34,34
xFfaKSPf69w,The 3-Challenge Kite Quest.,#challenge #shorts #kite,UC0-AvlWKDF8EhCcksAXK-Rg,24,hi,Akshat Pareek,2026-01-14T07:30:29Z,PT44S,1912655,20872,14,20886,1.091989930227877,0 days 00:00:44,44
vqbGQQxJYMc,Why pronunciation is important‼️💀😭,"Submit to our Screenplay Competitions: https://www.outstandingscreenplays.com/

Submit your FEATURE Film Screenplay: https://www.outstandingscreenplays.com/competitions-feature

Have an idea for a TV series? Have you written a TV pilot for it? Submit it to our screenplay competition:
https://www.outstandingscreenplays.com/competitions-tv

Have a short screenplay you wish to turn into a film or get feedback on from Oscar winning screenwriters? Submit it to our shorts competition: https://www.outstandingscreenplays.com/competitions-shorts

Visit our website to read screenplays of your favorite films: https://www.outstandingscreenplays.com/

#shorts #funnyshorts #comedyshorts 
#screenwriter #screenwriting #screenplay #outstandingscreenplays #film #filmmaking #cinema #movies  #didyouknow #writing #writers #advice #tips #films #story",UCjdvPP6bIMctgtP4fa7XXvA,1,en,Outstanding Screenplays,2026-01-19T13:01:54Z,PT13S,156056,1754,21,1775,1.137412211001179,0 days 00:00:13,13
id1QKCVUlO0,"Maurice, le malin 😈 #waynestv #humour #divertissement",,UCUh-KFe0SpwSPb6E6HVf53A,24,fr,Wayne Stv,2025-01-16T15:30:16Z,PT55S,454534,23507,273,23780,5.231731839642359,0 days 00:00:55,55
4qOGNVoEGNU,Les vidéos africaines les plus drôles de tous les temps,,UC0h_xEu1X1BYc02BGFH-Xfw,22,fr,Explorons le monde,2025-10-01T19:21:36Z,PT10M9S,1015232,7255,93,7348,0.7237754523104079,0 days 00:10:09,609
iOBEzWZSkwc,Je ne peux pas lui faire confiance😫 #waynestv #humour #divertissement #comedie,,UCUh-KFe0SpwSPb6E6HVf53A,24,fr,Wayne Stv,2024-09-11T16:01:00Z,PT43S,386165,26080,275,26355,6.824802869239832,0 days 00:00:43,43
